arb_id,facility_name,reporting_year,total_emissions_co2e,total_emissions_co2e_non_biogenic,co2_biogenic,fuel_supplier_co2e_non_biogenic,fuel_supplier_co2e_biogenic,electricity_importer_Correspondance2e,emitter_covered_emissions,fuel_supplier_covered_emissions,electricity_importer_covered_emissions,total_covered_emissions,total_non_covered_emissions,city,state,zip_code,naics,epa_carb_subparts,industry_sector
104613,"Matsui Nursery, Inc.",2020,11809.36,11809.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11809.36,Salinas,CA,93908,111422 - Floriculture Production,C,Other Combustion Source
104714,Tuscarora Gas Transmission - Shoetree Compressor Station,2020,11740.55,11740.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11740.55,Litchfield,CA,96117,486210 - Pipeline Transportation of Natural Gas,"C,W",Oil and Gas Production
101656,Ameresco Santa Cruz,2020,11705.64,58.72,11646.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11705.64,Watsonville,CA,95076,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104670,Santa Barbara Cottage Hospital,2020,11664.56,11664.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11664.56,Santa Barbara,CA,93105,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104396,Saputo Cheese USA Inc.- Levin,2020,11657.23,11657.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11657.23,Tulare,CA,93274,311513 - Cheese Manufacturing,C,Other Combustion Source
104214,Naval Air Weapons Station China Lake,2020,11653.77,11653.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11653.77,China Lake,CA,93555,928110 - National Security,C,Other Combustion Source
100051,MM Tajiguas Energy LLC,2020,11613.89,58.26,11555.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11613.89,Goleta,CA,93117,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101542,Hanford Energy Park Peaker,2020,11556.23,11556.23,0.00,0.00,0.00,0.00,11556.23,0.00,0.00,11556.23,0.00,Hanford,CA,93230,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104647,The Sun Valley Group,2020,11531.89,11531.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11531.89,Arcata,CA,95521,111422 - Floriculture Production,C,Other Combustion Source
5036,City of Susanville Gas Utility,2020,11511.48,0.00,0.00,11511.48,0.00,0.00,0.00,0.00,0.00,0.00,11511.48,Susanville,CA,96130,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
104165,Bayer Healthcare,2020,11489.50,11489.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11489.50,Berkeley,CA,94710,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
104743,Central Valley Meat,2020,11480.48,11480.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11480.48,Hanford,CA,93230,311611 - Animal (except Poultry) Slaughtering,C,Other Combustion Source
104421,"K2 Pure Solutions, Inc",2020,11476.09,11476.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11476.09,Pittsburg,CA,94565,325180 - Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
104362,California Polytechnic State University,2020,11468.04,11468.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11468.04,San Luis Obispo,CA,93407,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101154,"Owens Corning Insulating Systems, LLC Santa Clara",2020,11455.11,11455.11,0.00,0.00,0.00,0.00,11455.11,0.00,0.00,11455.11,0.00,Santa Clara,CA,95050,327993 - Mineral Wool Manufacturing,"C,N",Other Combustion Source
104655,Delano Growers Grape Products,2020,11442.91,11442.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11442.91,Delano,CA,93215,"311411 - Frozen Fruit, Juice, and Vegetable Manufacturing",C,Other Combustion Source
104510,Valley Electric Association (VEA) - EPE,2020,10122.08,0.00,0.00,0.00,0.00,10122.08,0.00,0.00,10122.08,10122.08,0.00,Pahrump,NV,89048,221122 - Electric Power Distribution,EPE,Electricity Importer
104617,VA Greater Los Angeles Healthcare System,2020,11397.74,11397.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11397.74,Los Angeles,CA,90073,621491 - HMO Medical Centers,C,Other Combustion Source
104433,"Diamond Pet Food Processors of California, LLC - Lathrop",2020,11369.24,11369.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11369.24,Lathrop,CA,95330,311111 - Dog and Cat Food Manufacturing,C,Other Combustion Source
100236,OLS Energy Chino,2020,11262.84,11262.84,0.00,0.00,0.00,0.00,11262.84,0.00,0.00,11262.84,0.00,Chino,CA,91710,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100394,Southern California Edison (SCE) - Mira Loma Peaker,2020,11253.64,11253.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11253.64,Ontario,CA,91761,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100376,"CalPeak Power - Panoche, LLC",2020,11123.05,11123.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11123.05,Firebaugh,CA,93622,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104408,Naval Air Station Lemoore,2020,11111.32,11111.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11111.32,Lemoore,CA,93246,928110 - National Security,C,Other Combustion Source
104397,Mira Loma Metal Container Corp,2020,11103.35,11103.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11103.35,Mira Loma,CA,91752,332431 - Metal Can Manufacturing,C,Other Combustion Source
104858,Genentech - Bloom Energy Servers,2020,11095.78,11095.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11095.78,Vacaville,CA,95688,221118 - Other Electric Power Generation,C,In-State Electricity Generation
104833,Apple Inc - Bloom Energy Servers,2020,11076.62,11076.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11076.62,Cupertino,CA,95014,221118 - Other Electric Power Generation,C,In-State Electricity Generation
104330,"City of San Diego, Public Utilities Dept, Pump Station 2",2020,11059.47,11059.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11059.47,San Diego,CA,92101,924110 - Administration of Air and Water Resource and Solid Waste Management Programs,C,Other Combustion Source
104797,SunOpta Aseptic,2020,11019.36,11019.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11019.36,Modesto,CA,95354,312111 - Soft Drink Manufacturing,C,Other Combustion Source
104788,Equinix Lundy - Bloom Energy Servers,2020,11006.53,11006.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11006.53,San Jose,CA,95131,221118 - Other Electric Power Generation,C,In-State Electricity Generation
101359,"Modesto Irrigation District - Ripon Generation Station, 95366",2020,10976.98,10976.98,0.00,0.00,0.00,0.00,10976.98,0.00,0.00,10976.98,0.00,Modesto,CA,95352,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104436,Saint Bernardine Medical Center,2020,10864.11,10864.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10864.11,San Bernardino,CA,92404,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
100180,"Goal Line LP, 92025",2020,10822.93,10822.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10822.93,Escondido,CA,92025,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104871,BioMarin Pharmaceutical Inc.,2020,10809.32,10809.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10809.32,Novato,CA,94949,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source 
104857,Illumina - Bloom Energy Servers,2020,10770.60,10770.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10770.60,San Diego,CA,92122,221118 - Other Electric Power Generation,C,In-State Electricity Generation
104838,Vaquero Energy - Kern County,2020,10769.31,10769.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10769.31,Bakersfield,CA,93307,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101538,Southern California Edison (SCE) - Grapeland Hybrid,2020,10768.58,10768.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10768.58,Rancho Cucamonga,CA,91739,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104349,"Custom Alloy Light Metals, Inc.",2020,10700.01,10700.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10700.01,Industry,CA,91746,331314 - Secondary Smelting and Alloying of Aluminum,C,Other Combustion Source
101525,"Calpine - Creed Energy Center, LLC",2020,10693.63,10693.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10693.63,Suisun City ,CA,94585,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104053,Orange Grove Energy Center,2020,10656.07,10656.07,0.00,0.00,0.00,0.00,10656.07,0.00,0.00,10656.07,0.00,Pala,CA,92059,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100151,Pitchess Cogeneration Station,2020,10634.16,10634.16,0.00,0.00,0.00,0.00,10634.16,0.00,0.00,10634.16,0.00,Saugus,CA,91350,922140 - Correctional Institutions,C,Other Combustion Source
100129,Carson Hybrid Energy Storage LLC,2020,10609.38,10609.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10609.38,Carson,CA,90746,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104224,J.G. Boswell Company West Processing Townsite,2020,10520.01,10520.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10520.01,Corcoran,CA,93212,311223 - Other Oilseed Processing,C,Other Combustion Source
101297,"Irwindale Brew Yard, LLC",2020,10432.57,9205.75,1226.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10432.57,Irwindale,CA,91706,312120 - Breweries,C,Other Combustion Source
104691,Rio Tinto - Wilmington,2020,10394.88,10394.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10394.88,Wilmington,CA,90744,325180 - Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
101044,Live Oak Limited,2020,10383.27,10383.27,0.00,0.00,0.00,0.00,10383.27,0.00,0.00,10383.27,0.00,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104540,"Pacific Ethanol Madera, LLC",2020,10362.40,10362.40,0.00,0.00,0.00,0.00,10362.40,0.00,0.00,10362.40,0.00,Madera,CA,93638,325193 - Ethyl Alcohol Manufacturing,C,Other Combustion Source
104887,"Hanford Grain Company, LLC",2020,10361.82,10361.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10361.82,Hanford,CA,93230,311119 - Other Animal Food Manufacturing,C,Other Combustion Source
104734,Frito Lay - Rancho Cucamonga,2020,10327.09,10327.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10327.09,Rancho Cucamonga,CA,91730,311919 - Other Snack Food Manufacturing,C,Other Combustion Source
104886,Specialty Granules LLC,2020,10293.73,10293.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10293.73,Ione,CA,95640,212319 - Other Crushed and Broken Stone Mining and Quarrying,C,Other Combustion Source
104707,"Chemtrade West US, LLC",2020,10289.10,10289.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10289.10,Richmond,CA,94801,325180 - Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
100202,Kern Front Limited,2020,10264.55,10264.55,0.00,0.00,0.00,0.00,10264.55,0.00,0.00,10264.55,0.00,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101218,Disneyland Resort,2020,10239.38,10233.10,6.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10239.38,Anaheim,CA,92802,713110 - Amusement and Theme Parks,C,Other Combustion Source
104425,Kirby Hills Compressor Station,2020,10217.15,10217.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10217.15,Suisun City,CA,94585,486210 - Pipeline Transportation of Natural Gas,"C,W",Oil and Gas Production
5007,West Coast Gas Company Inc,2020,10209.67,0.00,0.00,10209.67,0.00,0.00,0.00,0.00,0.00,0.00,10209.67,Sacramento,CA,95826,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
104643,Ventura Coastal,2020,10117.31,10117.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10117.31,Visalia,CA,93291,333294 - Food Product Machinery Manufacturing,C,Other Combustion Source
104764,Solana Energy Alliance (SEA) - EPE,2020,7986.43,0.00,0.00,0.00,0.00,7986.43,0.00,0.00,754.94,754.94,7231.49,Solana Beach,CA,92075,221122 - Electric Power Distribution,EPE,Electricity Importer
104881,Pom Wonderful LLC,2020,10084.57,10084.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10084.57,"Del Rey,",CA,93616,"311411 - Frozen Fruit, Juice, and Vegetable Manufacturing",C,Other Combustion Source
100383,"Calpine - Goose Haven Energy Center, Peaker",2020,10068.48,10068.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10068.48,Suisun City,CA,94585,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104369,Northrop Grumman Systems Corp. - El Segundo,2020,10044.19,10044.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10044.19,El Segundo,CA,90245,336411 - Aircraft Manufacturing,C,Other Combustion Source
101349,Southern California Gas Co - Aliso Canyon Facility,2020,9778.43,9778.43,0.00,0.00,0.00,0.00,8757.60,0.00,0.00,8757.60,1020.84,Northridge,CA,91326,486210 - Pipeline Transportation of Natural Gas,"C,W",Oil and Gas Production
104202,SFPP L.P. - Colton Terminal,2020,9759.24,9759.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9759.24,Bloomington,CA,92316,493190 - Other Warehousing and Storage,C,Other Combustion Source
100377,"CalPeak Power - Vaca Dixon, LLC",2020,9740.38,9740.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9740.38,Vacaville,CA,95688,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101405,CalPeak Power - Border,2020,9528.09,9528.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9528.09,San Diego,CA,92154,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104669,Reynolds Consumer Products - Red Bluff,2020,9527.07,9527.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9527.07,Red Bluff,CA,96080,322299 - All Other Converted Paper Product Manufacturing,C,Other Combustion Source
104675,Orange Plant - R.J. Noble,2020,9509.65,9509.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9509.65,Orange,CA,92865,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
104778,"Owens Corning Roofing and Asphalt, LLC",2020,9499.45,9499.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9499.45,Compton,CA,90222,324122 - Asphalt Shingle and Coating Materials Manufacturing,C,Other Combustion Source
104004,JR Simplot Company,2020,9495.74,9495.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9495.74,Helm,CA,93627,325311 - Nitrogenous Fertilizer Manufacturing,"C,V",Other Combustion Source
101157,San Marcos Energy LLC,2020,9491.11,47.61,9443.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9491.11,San Marcos,CA,92069,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100897,Badger Creek Limited,2020,9389.76,9389.76,0.00,0.00,0.00,0.00,9389.76,0.00,0.00,9389.76,0.00,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104851,Crimson - Coalinga Station,2020,9385.25,9385.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9385.25,Coalinga,CA,93210,486110 - Pipeline Transportation of Crude Oil,C,Other Combustion Source 
104419,"PABCO Clay Products, LLC, dba Gladding McBean",2020,9349.75,9349.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9349.75,Lincoln,CA,95648,327123 - Other Structural Clay Product Manufacturing,C,Other Combustion Source
104766,Sierra Resources Santa Barbara Basin,2020,9320.46,9320.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9320.46,Los Alamos,CA,93440,211111 - Crude Petroleum and Natural Gas Extraction,C,Oil and Gas Production
101662,CalPeak Power - Enterprise,2020,9217.72,9217.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9217.72,Escondido,CA,92029,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104730,Goodrich Corporation,2020,9124.68,9124.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9124.68,Santa Fe Springs ,CA,90670,336413 - Other Aircraft Parts and Auxiliary Equipment Manufacturing,C,Other Combustion Source
104424,Lodi Compressor Station,2020,8950.33,8950.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8950.33,Acampo,CA,95220,486210 - Pipeline Transportation of Natural Gas,"C,W",Oil and Gas Production
100205,Kyocera International Inc.,2020,8931.66,8931.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8931.66,San Diego,CA,92123,334413 - Semiconductor and Related Device Manufacturing,C,Other Combustion Source
104487,Ampine: A Division of Timber Products,2020,8921.92,1476.43,7445.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8921.92,Sutter Creek,CA,95685,321219 - Reconstituted Wood Product Manufacturing,C,Other Combustion Source
104758,East Bay Community Energy - EPE,2020,6246.99,0.00,0.00,0.00,0.00,6246.99,0.00,0.00,6246.99,6246.99,0.00,Oakland,CA,94612,221122 - Electric Power Distribution,EPE,Electricity Importer
100235,"California State University, Channel Islands",2020,8860.09,8860.09,0.00,0.00,0.00,0.00,8860.09,0.00,0.00,8860.09,0.00,Camarillo,CA,93012,"611310 - Colleges, Universities, and Professional Schools",C,Cogeneration
104515,"Twin Eagle Resource Management, LLC - EPE",2020,6055.96,0.00,0.00,0.00,0.00,6055.96,0.00,0.00,6055.96,6055.96,0.00,Houston,TX,77040,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
100258,Eco Services - Martinez,2020,8842.82,8842.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8842.82,Martinez,CA,94553,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Cogeneration
104628,Chapel Street Environmental II - EPE,2020,5841.72,0.00,0.00,0.00,0.00,5841.72,0.00,0.00,437.61,437.61,5404.11,Tempe,AZ,85284,221122 - Electric Power Distribution,EPE,Electricity Importer
104542,Baxalta US Inc.,2020,8842.07,8842.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8842.07,Los Angeles,CA,90039,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
104548,Foster Farms Porterville Plant ,2020,8840.00,8840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8840.00,Porterville,CA,93257,311615 - Poultry Processing,C,Other Combustion Source
104738,Palo Alto V.A. Health Care System Division,2020,8835.02,8835.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8835.02,Palo Alto,CA,94304,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101667,City of Colton - Generation,2020,8753.24,8753.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8753.24,Colton,CA,92324,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101060,"California Power Holdings, LLC-Chowchilla Facility, 95360",2020,8639.16,8639.16,0.00,0.00,0.00,0.00,8639.16,0.00,0.00,8639.16,0.00,Chowchilla,CA,95360,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100296,McKittrick Limited,2020,8131.64,8131.64,0.00,0.00,0.00,0.00,8131.64,0.00,0.00,8131.64,0.00,McKittrick,CA,93251,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104666,All American Asphalt - Irvine,2020,8009.15,8009.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8009.15,Irvine,CA,92602,324121 - Asphalt Paving Mixture and Block Manufacturing,C,Other Combustion Source
104678,WP&A King,2020,7962.15,7962.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7962.15,Lost Hills,CA,93727,311911 - Roasted Nuts and Peanut Butter Manufacturing,C,Other Combustion Source
104406,Allergan,2020,7911.28,7911.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7911.28,Irvine,CA,92612,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
104485,CMO Inc,2020,7783.15,7783.15,0.00,0.00,0.00,0.00,7781.86,0.00,0.00,7781.86,1.29,McKittrick ,CA,93251,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104581,Eagle Petroleum - Lynch Canyon Field,2020,7763.57,7763.57,0.00,0.00,0.00,0.00,7588.24,0.00,0.00,7588.24,175.34,San Ardo,CA,93450,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104716,Guzman Renewables Energy Partners - EPE,2020,4848.00,0.00,0.00,0.00,0.00,4848.00,0.00,0.00,4848.00,4848.00,0.00,Coral Gables,FL,33134,221122 - Electric Power Distribution,EPE,Electricity Importer
104677,Avista Utilities - EPE,2020,4459.79,0.00,0.00,0.00,0.00,4459.79,0.00,0.00,575.24,575.24,3884.54,Spokane,WA,99220,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
3100,Plumas-Sierra REC - EPE,2020,4197.09,0.00,0.00,0.00,0.00,4197.09,0.00,0.00,4197.09,4197.09,0.00,Portola,CA,96122,221122 - Electric Power Distribution,EPE,Electricity Importer
100962,Kimberly Clark Worldwide Inc.,2020,7664.51,7664.51,0.00,0.00,0.00,0.00,7664.51,0.00,0.00,7664.51,0.00,Fullerton,CA,92831,322121 - Paper (except Newsprint) Mills,C,Other Combustion Source
104848,Metal Coaters of California,2020,7552.73,7552.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7552.73,Rancho Cucamonga,CA,91730,"332812 - Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",C,Other Combustion Source
104078,"Escondido Energy Center, LLC",2020,7295.62,7295.62,0.00,0.00,0.00,0.00,7295.62,0.00,0.00,7295.62,0.00,Escondido,CA,92029,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100692,CalEnergy Operating Corporation - J J Elmore - Geothermal,2020,7290.52,7290.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7290.52,Calipatria,CA,92233,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
101687,"Malaga Power, LLC",2020,7199.34,7199.34,0.00,0.00,0.00,0.00,7199.34,0.00,0.00,7199.34,0.00,Fresno,CA,93725,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101426,Calpine - O.L.S. Energy - Agnews Inc. 95134,2020,7071.38,7071.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7071.38,San Jose,CA,95134,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104556,San Francisco Southeast Treatment Plant,2020,7066.49,44.19,7022.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7066.49,San Fracisco,CA,94124,221320 - Sewage Treatment Facilities,C,Other Combustion Source
104674,CWP Energy - EPE,2020,3027.54,0.00,0.00,0.00,0.00,3027.54,0.00,0.00,3027.54,3027.54,0.00,Montreal,QC,H2Y2G3,221122 - Electric Power Distribution,EPE,Electricity Importer
105757,Tacoma Power - EPE,2020,2979.97,0.00,0.00,0.00,0.00,2979.97,0.00,0.00,2979.97,2979.97,0.00,Tacoma,WA,98409,221111 - Hydroelectric Power Generation,EPE,Electricity Importer
104463,Marin Clean Energy - EPE,2020,2596.25,0.00,0.00,0.00,0.00,2596.25,0.00,0.00,2596.25,2596.25,0.00,San Rafael ,CA,94901,221122 - Electric Power Distribution,EPE,Electricity Importer
104732,NCPA - CT1 Alameda,2020,6854.77,6854.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6854.77,Alameda,CA,94501,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104227,Northrop Grumman Marine Systems - Sunnyvale,2020,6620.46,6620.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6620.46,Sunnyvale,CA,94088,333611 - Turbine and Turbine Generator Set Units Manufacturing,C,Other Combustion Source
101520,Chalk Cliff Limited,2020,6398.89,6398.89,0.00,0.00,0.00,0.00,6398.89,0.00,0.00,6398.89,0.00,Maricopa,CA,93252,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101346,Southern California Gas Co - South Needles Facility,2020,6322.74,6322.74,0.00,0.00,0.00,0.00,5552.27,0.00,0.00,5552.27,770.47,Needles,CA,92363,486210 - Pipeline Transportation of Natural Gas,"C,W",Oil and Gas Production
101439,Santa Cruz Energy LLC,2020,6258.13,31.39,6226.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6258.13,Santa Cruz,CA,95064,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104790,Teichert Materials,2020,6091.25,6091.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6091.25,Tracy,CA,95304,212321 - Construction Sand and Gravel Mining,C,Other Combustion Source
104322,MP Mine Operations LLC,2020,5911.76,5911.76,0.00,0.00,0.00,0.00,5746.72,0.00,0.00,5746.72,165.04,Mountain Pass ,CA,92366,212299 - All Other Metal Ore Mining,C,Other Combustion Source
104798,"Soil Safe of California, Inc.",2020,5587.95,5587.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5587.95,Adelanto ,CA,92301,562213 - Solid Waste Combustors and Incinerators,C,Other Combustion Source
101276,"Calpine - Gilroy Energy Center, LLC, Wolfskill Peaker",2020,5485.99,5485.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5485.99,Fairfield,CA,94534,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104709,"Revol Greens CA, LLC",2020,5440.94,5440.94,0.00,0.00,0.00,0.00,5440.94,0.00,0.00,5440.94,0.00,Tehachapi ,CA,93561,111419 - Other Food Crops Grown Under Cover,C,Other Combustion Source
104467,Vitol Inc. - EPE,2020,1512.75,0.00,0.00,0.00,0.00,1512.75,0.00,0.00,1137.38,1137.38,375.36,Houston,TX,77098,221122 - Electric Power Distribution,EPE,Electricity Importer
104411,"California Dairies, Inc. Artesia",2020,5338.05,5338.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5338.05,Artesia ,CA,90701,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101155,Greka Santa Maria Refinery ,2020,5310.67,5310.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5310.67,Santa Maria,CA,93458,324110 - Petroleum Refineries,"C,Y",Refinery
104662,California Medical Facility,2020,5226.64,5226.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5226.64,Vacaville,CA,95687,622210 - Psychiatric and Substance Abuse Hospitals,C,Other Combustion Source
101351,Oakland Power Plant,2020,5204.94,5204.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5204.94,Oakland,CA,94607,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100368,"California Power Holdings, LLC-Red Bluff Facility, 96080",2020,5074.73,5074.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5074.73,Red Bluff,CA,96080,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
